Hotel,Is_Canceled,Lead_Time,Arrival_Date_Year,Arrival_Date_Month,Arrival_Date_Week_Number,Arrival_Date_Day_of_Month,Stays_in_Weekend_Nights,Stays_in_Week_Nights,Adults,Children,Babies,Meal,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings_not_Canceled,Reserved_Room_Type,Assigned_Room_Type,Booking_Changes,Deposit_Type,Agent,Company,Days_in_Waiting_List,Customer_Type,ADR,Is Outlier?,Reservation_Status,Required_Car_Parking_Spaces,Total_of_Special_Requests,Reservation_Status_Date
Resort Hotel,0,72,2017,January,1,7,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314,NULL,0,Transient-Party,44.64,Non Outlier,Check-Out,0,0,2017-01-13
Resort Hotel,0,8,2017,January,2,10,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314,NULL,0,Transient,38.40,Non Outlier,Check-Out,0,0,2017-01-13
Resort Hotel,0,13,2017,January,2,12,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,40.00,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,58,2017,January,2,11,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,82.00,Non Outlier,Check-Out,0,2,2017-01-13
Resort Hotel,0,0,2017,January,2,13,0,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,55,2017,January,2,11,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,44.41,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,12,2017,January,2,12,0,2,1,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,NULL,0,Transient-Party,48.00,Non Outlier,Check-Out,0,2,2017-01-13
Resort Hotel,0,22,2017,January,2,12,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,66,2017,January,2,10,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,37.00,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,66,2017,January,2,10,0,4,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,2,No Deposit,240,NULL,0,Transient,37.00,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,259,2017,January,2,9,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,55.80,Non Outlier,Check-Out,0,2,2017-01-13
Resort Hotel,0,1,2017,January,1,7,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,44.00,Non Outlier,Check-Out,0,0,2017-01-13
Resort Hotel,0,1,2017,January,2,13,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,90,2017,January,1,7,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,35.95,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,72,2017,January,1,7,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314,NULL,0,Transient-Party,46.64,Non Outlier,Check-Out,0,0,2017-01-13
Resort Hotel,0,12,2017,January,2,12,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient-Party,48.00,Non Outlier,Check-Out,0,2,2017-01-13
Resort Hotel,0,2,2017,January,2,12,0,2,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,43.00,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,1,2017,January,2,13,0,1,2,2,0,SC,PRT,Online TA,TA/TO,0,0,0,C,I,1,No Deposit,196,NULL,0,Transient,0.00,Non Outlier,Check-Out,0,0,2017-01-13
Resort Hotel,0,2,2017,January,2,14,0,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,I,0,No Deposit,196,NULL,0,Transient,0.00,Non Outlier,Check-Out,0,0,2017-01-13
Resort Hotel,1,17,2017,January,5,30,1,2,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,78.00,Non Outlier,Canceled,0,1,2017-01-13
Resort Hotel,1,25,2017,February,6,9,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,58.00,Non Outlier,Canceled,0,0,2017-01-13
Resort Hotel,1,39,2017,February,7,18,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Canceled,0,1,2017-01-13
Resort Hotel,1,35,2017,February,7,18,2,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Canceled,0,0,2017-01-13
Resort Hotel,1,105,2017,April,18,30,2,5,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,155.00,Non Outlier,Canceled,0,0,2017-01-13
Resort Hotel,1,155,2017,May,22,30,0,3,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123.33,Non Outlier,Canceled,0,2,2017-01-13
Resort Hotel,1,143,2017,May,22,31,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,103.75,Non Outlier,Canceled,0,2,2017-01-13
Resort Hotel,1,255,2017,June,24,16,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,107.10,Non Outlier,Canceled,0,1,2017-01-13
Resort Hotel,1,254,2017,June,24,16,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,80.10,Non Outlier,Canceled,0,1,2017-01-13
Resort Hotel,1,169,2017,July,27,3,2,5,2,1,0,HB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,178.13,Non Outlier,Canceled,0,0,2017-01-13
Resort Hotel,1,198,2017,August,31,1,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,157.31,Non Outlier,Canceled,0,0,2017-01-13
Resort Hotel,0,0,2017,January,2,13,0,2,2,0,0,BB,NULL,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,84.00,Non Outlier,Check-Out,0,0,2017-01-13
Resort Hotel,0,13,2017,January,2,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240,NULL,0,Transient,55.00,Non Outlier,Check-Out,1,4,2017-01-13
Resort Hotel,0,1,2017,January,2,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,0,2017,January,2,14,0,1,2,0,0,BB,PRT,Direct,TA/TO,1,0,1,A,A,0,No Deposit,NULL,NULL,0,Transient,44.00,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,9,2017,January,2,14,0,1,2,0,0,HB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240,NULL,0,Transient,85.00,Non Outlier,Check-Out,1,3,2017-01-13
Resort Hotel,0,0,2017,January,2,14,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,0,E,E,1,No Deposit,NULL,NULL,0,Transient,67.00,Non Outlier,Check-Out,1,0,2017-01-13
Resort Hotel,0,52,2017,January,2,12,0,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient-Party,53.06,Non Outlier,Check-Out,0,0,2017-01-13
Resort Hotel,0,10,2017,January,2,12,0,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2017-01-13
Resort Hotel,0,4,2017,January,2,14,0,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Transient-Party,68.00,Non Outlier,Check-Out,0,0,2017-01-13
Resort Hotel,0,0,2017,January,2,14,0,1,2,0,0,BB,CHN,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,44.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,4,2017,January,2,14,0,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,0,No Deposit,168,NULL,0,Transient-Party,68.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,8,2017,January,2,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,68.00,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,4,2017,January,2,14,0,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,E,0,No Deposit,168,NULL,0,Transient-Party,100.00,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,4,2017,January,2,14,0,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,168,NULL,0,Transient-Party,68.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,4,2017,January,2,14,0,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,168,NULL,0,Transient-Party,100.00,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,4,2017,January,2,14,0,1,0,0,0,SC,PRT,Groups,TA/TO,0,0,0,A,G,0,No Deposit,168,NULL,0,Transient-Party,0.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,4,2017,January,2,14,0,1,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,168,NULL,0,Transient-Party,0.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,0,2017,January,2,14,0,1,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,44.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,74,2017,January,2,14,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,38.04,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,6,2017,January,2,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,56.21,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,3,2017,January,2,8,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,59.71,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,0,2017,January,2,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,44.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,8,2017,January,2,12,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,53.40,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,3,2017,January,2,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,92,2017,January,2,8,2,5,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,44.80,Non Outlier,Check-Out,1,1,2017-01-14
Resort Hotel,0,6,2017,January,2,13,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,44.00,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,4,2017,January,2,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,55.00,Non Outlier,Check-Out,1,2,2017-01-14
Resort Hotel,0,5,2017,January,2,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,44.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,0,2017,January,2,14,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,44.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,1,2017,January,2,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,68.00,Non Outlier,Check-Out,1,2,2017-01-14
Resort Hotel,0,1,2017,January,2,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,30,2017,January,2,13,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,58.00,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,1,2017,January,2,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,44.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,10,2017,January,2,14,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,55.00,Non Outlier,Check-Out,1,1,2017-01-14
Resort Hotel,0,0,2017,January,2,14,0,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,75.00,Non Outlier,Check-Out,1,1,2017-01-14
Resort Hotel,0,2,2017,January,2,12,0,3,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,31.45,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,3,2017,January,2,14,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient-Party,39.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,10,2017,January,2,14,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,56,2017,January,2,13,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,37.80,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,0,2017,January,2,12,0,3,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,65.00,Non Outlier,Check-Out,1,1,2017-01-14
Resort Hotel,0,2,2017,January,2,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,69.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,10,2017,January,2,14,0,1,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250,NULL,0,Transient,114.00,Non Outlier,Check-Out,0,1,2017-01-14
Resort Hotel,0,4,2017,January,2,14,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,177,NULL,0,Transient-Party,34.00,Non Outlier,Check-Out,0,0,2017-01-14
Resort Hotel,0,3,2017,January,2,13,0,2,1,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,43.00,Non Outlier,Check-Out,0,1,2017-01-15
Resort Hotel,1,18,2017,January,3,16,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,1,No Deposit,NULL,154,0,Transient,35.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,0,2017,January,3,16,1,2,1,0,0,Undefined,PRT,Groups,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient-Party,55.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,12,2017,January,3,21,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,65.50,Non Outlier,Canceled,0,2,2017-01-15
Resort Hotel,1,8,2017,January,4,23,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,43.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,33,2017,February,6,11,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,58.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,38,2017,February,7,16,0,3,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,88.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,38,2017,February,7,16,0,3,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,78.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,34,2017,February,7,17,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,58.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,46,2017,February,8,24,1,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,75.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,46,2017,February,8,24,1,2,2,1,0,BB,FRA,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,87.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,45,2017,February,8,25,2,1,2,1,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,69.00,Non Outlier,Canceled,0,2,2017-01-15
Resort Hotel,1,104,2017,April,17,29,2,5,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,155.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,224,2017,May,21,25,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,76.50,Non Outlier,Canceled,0,1,2017-01-15
Resort Hotel,1,278,2017,June,22,2,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242,NULL,0,Transient,135.90,Non Outlier,Canceled,0,1,2017-01-15
Resort Hotel,1,333,2017,June,26,29,0,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,130.50,Non Outlier,Canceled,0,2,2017-01-15
Resort Hotel,1,183,2017,July,28,15,2,1,2,2,0,BB,RUS,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,240.00,Non Outlier,Canceled,0,2,2017-01-15
Resort Hotel,0,1,2017,January,2,13,1,2,1,0,0,BB,PRT,Corporate,TA/TO,1,0,13,A,A,1,No Deposit,NULL,390,0,Transient,35.00,Non Outlier,Check-Out,0,1,2017-01-15
Resort Hotel,0,0,2017,January,3,15,1,0,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,NULL,NULL,0,Transient,41.00,Non Outlier,Check-Out,0,0,2017-01-15
Resort Hotel,0,5,2017,January,3,15,1,0,2,1,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,1,No Deposit,177,NULL,0,Transient-Party,0.00,Non Outlier,Check-Out,0,0,2017-01-15
Resort Hotel,0,62,2017,January,1,7,3,6,1,0,0,BB,EST,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,37.00,Non Outlier,Check-Out,0,1,2017-01-15
Resort Hotel,0,0,2017,January,2,13,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient,34.00,Non Outlier,Check-Out,0,0,2017-01-15
Resort Hotel,0,3,2017,January,2,13,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,79.33,Non Outlier,Check-Out,1,2,2017-01-15
Resort Hotel,0,48,2017,January,2,12,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,42.00,Non Outlier,Check-Out,0,1,2017-01-15
Resort Hotel,0,142,2017,January,2,14,1,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,37.80,Non Outlier,Check-Out,0,1,2017-01-15
Resort Hotel,0,17,2017,January,2,13,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,58.00,Non Outlier,Check-Out,0,1,2017-01-15
Resort Hotel,0,77,2017,January,2,10,1,5,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,42.00,Non Outlier,Check-Out,0,1,2017-01-15
Resort Hotel,0,11,2017,January,2,12,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,58.00,Non Outlier,Check-Out,0,0,2017-01-15
Resort Hotel,0,0,2017,January,2,9,2,5,2,0,0,BB,CHE,Direct,Direct,0,0,0,F,F,2,No Deposit,NULL,NULL,0,Transient,76.00,Non Outlier,Check-Out,1,0,2017-01-15
Resort Hotel,0,0,2017,January,2,14,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,75.00,Non Outlier,Check-Out,1,1,2017-01-15
Resort Hotel,0,0,2017,January,2,9,2,5,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,171,NULL,0,Transient,70.00,Non Outlier,Check-Out,0,0,2017-01-15
Resort Hotel,0,160,2017,January,2,9,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,37.80,Non Outlier,Check-Out,0,3,2017-01-15
Resort Hotel,0,160,2017,January,2,9,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,47.80,Non Outlier,Check-Out,0,3,2017-01-15
Resort Hotel,0,5,2017,January,3,15,1,0,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,68.00,Non Outlier,Check-Out,0,1,2017-01-15
Resort Hotel,0,0,2017,January,3,15,1,0,2,0,0,BB,FRA,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,69.00,Non Outlier,Check-Out,0,0,2017-01-15
Resort Hotel,1,5,2017,January,3,17,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,1,No Deposit,NULL,135,0,Transient,35.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,0,2017,January,3,17,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,8.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,1,2017,January,3,17,0,2,1,0,0,Undefined,PRT,Groups,Direct,0,0,0,A,H,1,No Deposit,NULL,NULL,0,Transient-Party,55.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,41,2017,January,3,17,0,2,1,0,0,Undefined,PRT,Groups,Direct,0,0,0,A,D,1,No Deposit,NULL,NULL,0,Transient-Party,55.00,Non Outlier,No-Show,0,0,2017-01-15
Resort Hotel,1,1,2017,January,3,18,3,9,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,8.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,3,2017,January,3,19,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,96,NULL,0,Transient-Party,30.00,Non Outlier,Canceled,0,2,2017-01-15
Resort Hotel,1,78,2017,January,4,28,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,42.00,Non Outlier,Canceled,0,1,2017-01-15
Resort Hotel,1,15,2017,January,5,30,1,2,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,78.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,21,2017,February,5,3,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,78.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,40,2017,February,6,5,4,7,2,0,0,BB,MOZ,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,68.00,Non Outlier,Canceled,0,1,2017-01-15
Resort Hotel,1,55,2017,February,6,11,2,2,3,1,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,93.00,Non Outlier,Canceled,0,1,2017-01-15
Resort Hotel,1,26,2017,February,6,11,2,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,30,2017,February,7,16,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,33,2017,February,7,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,68.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,78,2017,February,8,25,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,42.00,Non Outlier,Canceled,0,1,2017-01-15
Resort Hotel,1,72,2017,March,13,29,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,78.00,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,156,2017,March,13,30,0,3,2,0,0,BB,CN,Direct,Direct,0,0,0,D,D,2,No Deposit,250,NULL,0,Transient,53.70,Non Outlier,Canceled,0,0,2017-01-15
Resort Hotel,1,257,2017,May,19,7,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,3,No Deposit,240,NULL,0,Transient,90.00,Non Outlier,Canceled,0,1,2017-01-15
Resort Hotel,1,275,2017,July,27,2,4,8,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,162.68,Non Outlier,Canceled,0,3,2017-01-15
Resort Hotel,1,188,2017,July,29,16,2,5,2,0,0,BB,CHE,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,154.54,Non Outlier,Canceled,0,0,2017-01-15
